,index,th,x,y
306,307,-0.3966718795861448,2.4402941071060784,-0.41049351554997277
307,308,-0.3990284961546746,2.4500606653460735,-0.4145772299129092
308,309,-0.4013946116648592,2.4598300453556097,-0.4186963950414682
309,310,-0.4037699819745943,2.469597321844466,-0.4228396593427049
310,311,-0.40615074844502136,2.47936009651764,-0.4270018588595507
311,312,-0.4085395327953892,2.489124454848365,-0.4311976104359162
312,313,-0.41093870719220965,2.4988867004457913,-0.4354186524148571
313,314,-0.4133424180588472,2.5086480310152526,-0.4396681237197812
314,315,-0.4157550309992818,2.518408043304544,-0.4439454494608688
315,316,-0.41817567693437685,2.5281670778688525,-0.44825174938412843
316,317,-0.4206012431664962,2.5379204011963656,-0.452576746482092
317,318,-0.4230373406292553,2.547677138238613,-0.45694128455910665
318,319,-0.42548172837285936,2.557428472113454,-0.4613259875154084
319,320,-0.42793241437223695,2.5671783714238945,-0.4657400764386208
320,321,-0.4303920174986107,2.5769250279079445,-0.47017992551214227
321,322,-0.4328584204223496,2.586672135718607,-0.47465393951319484
322,323,-0.43533436595598557,2.5964151759145264,-0.4791526094580289
323,324,-0.43781624053916923,2.6061559888330335,-0.4836802886236751
324,325,-0.44030678627820724,2.6158951301842555,-0.48823848816315085
325,326,-0.4428063769893229,2.625627849093998,-0.4928174667298935
326,327,-0.44531152265878265,2.6353587419222273,-0.4974273640815304
327,328,-0.4478233441344454,2.645086891275069,-0.5020665589341229
328,329,-0.45034670072603317,2.6548122263906366,-0.5067352284683257
329,330,-0.45287623187579196,2.66453339014319,-0.5114308979011528
330,331,-0.4554133065473399,2.674252339935883,-0.5161579410543273
331,332,-0.45795742389603383,2.683967159196376,-0.520912745092841
332,333,-0.4605105752401332,2.693677474978755,-0.5256949100365625
333,334,-0.46307051414995504,2.703384040159541,-0.5305063085597583
334,335,-0.4656401035347559,2.7130878255120727,-0.5353492026043936
335,336,-0.46821497747652624,2.7227859025490866,-0.5402180709577219
336,337,-0.47079949359537066,2.7324820200915827,-0.5451206836856327
337,338,-0.47339078067441026,2.742173049754062,-0.5500511597037414
338,339,-0.47599032904870264,2.751857729735897,-0.555007398002727
339,340,-0.4785996286247138,2.7615412668459585,-0.5599998491765519
340,341,-0.4812123173173735,2.771215309818501,-0.5650126771015482
341,342,-0.48383449539263795,2.7808878927597505,-0.5700616997219917
342,343,-0.4864642864879065,2.790554546507927,-0.5751386422333319
343,344,-0.4891039265125255,2.800214974023028,-0.5802432972206233
344,345,-0.49175004266816,2.8098724128708623,-0.5853820787182844
345,346,-0.49440387293043897,2.8195242743349143,-0.5905504083514559
346,347,-0.49706391299896246,2.8291691929578304,-0.5957460850705091
347,348,-0.4997328954549568,2.8388107301843273,-0.6009760103434265
348,349,-0.5024068225011901,2.8484447765923844,-0.6062329212688301
349,350,-0.5050936601420499,2.8580717799519553,-0.6115180002904131
350,351,-0.5077874155767809,2.8676974567713733,-0.6168418922485213
351,352,-0.5104855851001324,2.8773111203600763,-0.6221856189041547
352,353,-0.5131936407017376,2.886922170869733,-0.6275664040669208
353,354,-0.5159088284358678,2.8965259135993686,-0.6329761333616652
354,355,-0.5186291416248864,2.906124383191486,-0.6384187147373579
355,356,-0.5213593029939994,2.915715736263036,-0.6438911933521058
356,357,-0.5240973048541473,2.925300116802662,-0.6493941365663135
357,358,-0.5268418867714766,2.934878809458519,-0.6549300651570037
358,359,-0.529596523655402,2.9444488041907224,-0.6604940858010051
359,360,-0.5323564644537728,2.9540124200049993,-0.6660904965807536
360,361,-0.5351226904722372,2.963571847732434,-0.6717232734757549
361,362,-0.5379009183474481,2.973117716192767,-0.6773768709310766
362,363,-0.5406831551143948,2.982659819158169,-0.6830681289705021
363,364,-0.5434731222927062,2.992194724084784,-0.6887915278757002
364,365,-0.5462693064891968,3.001720536086007,-0.6945442223610774
365,366,-0.5490774221831481,3.0112413635402273,-0.7003332743709538
366,367,-0.5518909697713243,3.0207515257837874,-0.7061496370164887
367,368,-0.5547081849571722,3.0302552962167133,-0.7120005927706946
368,369,-0.5575360268402808,3.0397496061503313,-0.7178814430889573
369,370,-0.560371483728086,3.049235697837178,-0.7237944946962234
370,371,-0.5632150329451874,3.058714692396288,-0.729741806767739
371,372,-0.5660629139001601,3.06818468693854,-0.7357206194124593
372,373,-0.5689193416156713,3.0776447785833794,-0.7417298111483456
373,374,-0.571785788726329,3.0870991983459413,-0.7477762868776237
374,375,-0.5746567481268259,3.096541764922691,-0.753850665829028
375,376,-0.5775319465023933,3.1059759408507897,-0.7599586357532527
376,377,-0.580418089116081,3.1154018000177506,-0.7661005659574495
377,378,-0.5833111626447751,3.1248178740849997,-0.7722744762918192
378,379,-0.586210642756072,3.134224488238834,-0.7784811449744593
379,380,-0.5891172508032023,3.1436202643634363,-0.7847187786787833
380,381,-0.5920309597760038,3.1530097988572843,-0.7909945349268331
381,382,-0.5949549823907475,3.1623870680693433,-0.7972996669270948
382,383,-0.5978828097866448,3.171755538348105,-0.8036396140791546
383,384,-0.6008188997533779,3.181115565739666,-0.8100151338707963
384,385,-0.6037592347773268,3.1904627735986018,-0.8164200892240637
385,386,-0.6067092684562198,3.199800048708808,-0.8228589875897974
386,387,-0.6096659790797212,3.209127586373359,-0.8293323641321256
387,388,-0.6126293353937281,3.21844582336038,-0.8358410869836903
388,389,-0.615599056273108,3.227752715795559,-0.842382489439052
389,390,-0.6185738629522377,3.2370478541591776,-0.848956274942175
390,391,-0.621559704464405,3.24633477001319,-0.8555676712823778
391,392,-0.6245470753630712,3.2556076909089025,-0.8622088408965397
392,393,-0.6275464100423566,3.2648706363303197,-0.8688856739250432
393,394,-0.630549448088531,3.2741235384004415,-0.8755983036869838
394,395,-0.633558397205418,3.283362845026458,-0.882342108370827
395,396,-0.6365742181914352,3.2925938582634777,-0.889124588278311
396,397,-0.6395998652636788,3.3018137167190336,-0.8959420599697262
397,398,-0.6426295680576672,3.3110172575472365,-0.902787853005251
398,399,-0.6456660302764052,3.3202097800692703,-0.909669384715724
399,400,-0.6487097116902628,3.3293924126759706,-0.9165883756651967
400,401,-0.6517588281364236,3.3385654317894464,-0.9235453858543549
